transaction_id,Account_id,transaction_amount,transaction_date,time_to_purchase,gas_type,gas_price_purchase,product_id,Location,Age,product_name
11899,1980,3.5,2023-04-24,16:00:00,,0.0,4,7,20.0,Muffin
17011,1991,24.05,2023-04-24,18:00:00,A,24.05,10,7,26.0,RedBull
12256,2000,3.0,2023-04-24,19:00:00,,0.0,5,7,23.0,Bagel
20808,2016,2.0,2023-04-24,08:00:00,,0.0,3,7,38.0,Tea
24065,2024,39.53,2023-04-24,07:00:00,A,39.53,10,7,28.0,RedBull
26956,2056,3.0,2023-04-24,20:00:00,,0.0,9,7,34.0,Hot Chocolate
26503,2070,3.0,2023-04-24,19:00:00,,0.0,5,7,39.0,Bagel
28664,2085,3.5,2023-04-24,18:00:00,,0.0,7,7,48.0,Cappuccino
20645,2091,3.0,2023-04-24,07:00:00,,0.0,2,7,32.0,Croissant
21054,2094,2.0,2023-04-24,07:00:00,,0.0,3,7,41.0,Tea
28842,2099,2.5,2023-04-24,18:30:00,,0.0,8,7,38.0,Espresso
27915,2120,42.4,2023-04-24,20:00:00,B,42.4,10,7,56.0,RedBull
29053,2124,46.7,2023-04-24,18:00:00,B,46.7,10,7,55.0,RedBull
21263,2126,3.5,2023-04-24,08:00:00,,0.0,4,7,40.0,Muffin
20015,2134,2.5,2023-04-24,07:00:00,,0.0,1,7,,Coffee
27417,2146,44.84,2023-04-24,19:00:00,X,44.84,10,7,,RedBull
26588,2153,3.5,2023-04-24,20:00:00,,0.0,6,7,36.0,Latte
28144,2161,3.0,2023-04-24,18:30:00,,0.0,2,7,,Croissant
23466,2164,37.08,2023-04-24,08:00:00,B,37.08,10,7,,RedBull
23473,2171,39.44,2023-04-24,06:00:00,X,39.44,10,7,,RedBull
23761,2171,49.58,2023-04-24,08:00:00,B,49.58,10,7,,RedBull
21860,2179,3.5,2023-04-24,08:00:00,,0.0,6,7,52.0,Latte
28496,2182,3.0,2023-04-24,18:00:00,,0.0,5,7,31.0,Bagel
20273,2201,2.5,2023-04-24,06:00:00,,0.0,1,7,27.0,Coffee
21053,2209,2.0,2023-04-24,06:00:00,,0.0,3,7,29.0,Tea
21500,2213,3.0,2023-04-24,07:00:00,,0.0,5,7,61.0,Bagel
24049,2215,38.3,2023-04-24,07:00:00,X,38.3,10,7,,RedBull
20500,2218,3.0,2023-04-24,07:00:00,,0.0,2,7,,Croissant
25340,2219,63.2,2023-04-24,07:00:00,B,63.2,10,7,14.0,RedBull
27945,2224,56.92,2023-04-24,20:00:00,B,56.92,10,7,29.0,RedBull
24021,2236,76.1,2023-04-24,08:00:00,X,76.1,10,7,29.0,RedBull
26836,2240,2.5,2023-04-24,19:00:00,,0.0,8,7,,Espresso
27515,2240,60.13,2023-04-24,19:00:00,B,60.13,10,7,,RedBull
26284,2256,2.0,2023-04-24,20:00:00,,0.0,3,7,46.0,Tea
20033,2258,2.5,2023-04-24,08:00:00,,0.0,1,7,41.0,Coffee
20423,2264,3.0,2023-04-24,07:00:00,,0.0,2,7,,Croissant
29160,2278,36.48,2023-04-24,18:30:00,X,36.48,10,7,41.0,RedBull
25211,2304,51.6,2023-04-24,08:00:00,A,51.6,10,7,,RedBull
23645,2308,32.62,2023-04-24,07:00:00,A,32.62,10,7,,RedBull
27201,2311,70.28,2023-04-24,20:00:00,B,70.28,10,7,,RedBull
21443,2332,3.0,2023-04-24,07:00:00,,0.0,5,7,46.0,Bagel
21285,2334,3.5,2023-04-24,08:00:00,,0.0,4,7,41.0,Muffin
27386,2347,66.37,2023-04-24,20:00:00,B,66.37,10,7,37.0,RedBull
26298,2349,2.0,2023-04-24,19:00:00,,0.0,3,7,26.0,Tea
27707,2349,39.32,2023-04-24,20:00:00,A,39.32,10,7,26.0,RedBull
21617,2356,3.0,2023-04-24,08:00:00,,0.0,5,7,50.0,Bagel
20028,2369,2.5,2023-04-24,08:00:00,,0.0,1,7,24.0,Coffee
21213,2384,3.5,2023-04-24,06:00:00,,0.0,4,7,24.0,Muffin
25591,2411,63.28,2023-04-24,08:00:00,X,63.28,10,7,,RedBull
24671,2421,23.39,2023-04-24,07:00:00,A,23.39,10,7,33.0,RedBull
24496,2447,57.0,2023-04-24,08:00:00,X,57.0,10,7,31.0,RedBull
21583,2452,3.0,2023-04-24,08:00:00,,0.0,5,7,36.0,Bagel
25751,2461,35.61,2023-04-24,08:00:00,B,35.61,10,7,37.0,RedBull
27685,2463,30.44,2023-04-24,20:00:00,A,30.44,10,7,26.0,RedBull
27564,2470,59.83,2023-04-24,19:00:00,B,59.83,10,7,,RedBull
22755,2471,3.0,2023-04-24,08:00:00,,0.0,9,7,41.0,Hot Chocolate
25376,2495,61.81,2023-04-24,07:00:00,A,61.81,10,7,57.0,RedBull
21733,2509,3.5,2023-04-24,07:00:00,,0.0,6,7,,Latte
24914,2514,56.49,2023-04-24,08:00:00,A,56.49,10,7,,RedBull
22486,2517,2.5,2023-04-24,06:00:00,,0.0,8,7,,Espresso
27523,2539,31.59,2023-04-24,20:00:00,X,31.59,10,7,,RedBull
29360,2549,36.25,2023-04-24,18:30:00,B,36.25,10,7,,RedBull
29081,2552,59.78,2023-04-24,18:00:00,B,59.78,10,7,,RedBull
28194,2557,3.0,2023-04-24,18:30:00,,0.0,2,7,,Croissant
29891,2572,42.64,2023-04-24,19:00:00,B,42.64,10,7,,RedBull
25828,2573,63.46,2023-04-24,06:00:00,X,63.46,10,7,,RedBull
25654,2579,84.12,2023-04-24,08:00:00,A,84.12,10,7,,RedBull
20846,2611,2.0,2023-04-24,07:00:00,,0.0,3,7,,Tea
29960,2618,43.08,2023-04-24,18:30:00,A,43.08,10,7,,RedBull
25352,2622,59.84,2023-04-24,07:00:00,X,59.84,10,7,,RedBull
29753,2630,64.3,2023-04-24,18:30:00,X,64.3,10,7,,RedBull
29111,2632,57.13,2023-04-24,19:00:00,B,57.13,10,7,,RedBull
29555,2636,69.84,2023-04-24,18:30:00,B,69.84,10,7,,RedBull
25136,2644,38.06,2023-04-24,07:00:00,A,38.06,10,7,,RedBull
27957,2647,35.94,2023-04-24,20:00:00,A,35.94,10,7,,RedBull
24138,2650,60.13,2023-04-24,06:00:00,A,60.13,10,7,,RedBull
26375,2659,3.5,2023-04-24,20:00:00,,0.0,4,7,,Muffin
21217,2661,3.5,2023-04-24,08:00:00,,0.0,4,7,,Muffin
20320,2681,2.5,2023-04-24,08:00:00,,0.0,1,7,,Coffee
20001,2689,2.5,2023-04-24,06:00:00,,0.0,1,7,,Coffee
29909,2699,39.89,2023-04-24,19:00:00,X,39.89,10,7,,RedBull
30922,2704,3.5,2023-04-24,22:00:00,,0.0,7,7,,Cappuccino
31792,2709,28.59,2023-04-24,22:00:00,B,28.59,10,7,,RedBull
31958,2715,53.55,2023-04-24,22:00:00,B,53.55,10,7,,RedBull
32478,2726,38.75,2023-04-24,22:00:00,B,38.75,10,7,,RedBull
32024,2743,46.94,2023-04-24,22:00:00,X,46.94,10,7,,RedBull
30810,2778,3.5,2023-04-24,23:00:00,,0.0,6,7,,Latte
30319,2793,2.0,2023-04-24,23:00:00,,0.0,3,7,,Tea
31051,2803,2.5,2023-04-24,22:00:00,,0.0,8,7,,Espresso
32138,2835,63.91,2023-04-24,23:00:00,B,63.91,10,7,,RedBull
32384,2844,72.54,2023-04-24,23:00:00,X,72.54,10,7,,RedBull
31489,2867,42.85,2023-04-24,22:00:00,X,42.85,10,7,,RedBull
31156,2869,3.0,2023-04-24,23:00:00,,0.0,9,7,,Hot Chocolate
31057,2877,2.5,2023-04-24,23:00:00,,0.0,8,7,,Espresso
31643,2886,80.87,2023-04-24,22:00:00,X,80.87,10,7,,RedBull
30266,2906,3.0,2023-04-24,23:00:00,,0.0,2,7,,Croissant
30299,2940,2.0,2023-04-24,23:00:00,,0.0,3,7,,Tea
30453,2975,3.5,2023-04-24,22:00:00,,0.0,4,7,,Muffin
32469,2987,57.65,2023-04-24,23:00:00,B,57.65,10,7,,RedBull
30754,3000,3.5,2023-04-24,23:00:00,,0.0,6,7,,Latte
6380,1002,31.04,2023-04-25,12:00:00,B,31.04,10,7,29.0,RedBull
42637,1007,78.35,2023-04-25,21:00:00,X,78.35,7,7,31.0,Cappuccino
193,1008,2.5,2023-04-25,06:00:00,,0.0,1,7,48.0,Coffee
8824,1013,60.58,2023-04-25,19:00:00,A,60.58,10,7,49.0,RedBull
32757,1014,73.42,2023-04-25,20:00:00,B,73.42,1,7,19.0,Coffee
33295,1016,2.5,2023-04-25,09:00:00,,0.0,1,7,23.0,Coffee
37671,1016,3.5,2023-04-25,09:00:00,,0.0,4,7,23.0,Muffin
32816,1019,55.64,2023-04-25,21:00:00,A,55.64,1,7,35.0,Coffee
3721,1020,3.5,2023-04-25,15:00:00,,0.0,7,7,31.0,Cappuccino
36600,1024,2.0,2023-04-25,19:00:00,,0.0,3,7,26.0,Tea
41364,1024,3.5,2023-04-25,16:00:00,,0.0,6,7,26.0,Latte
7182,1025,47.99,2023-04-25,08:00:00,X,47.99,10,7,53.0,RedBull
5865,1027,40.57,2023-04-25,10:00:00,A,40.57,10,7,37.0,RedBull
3625,1037,3.5,2023-04-25,06:00:00,,0.0,7,7,63.0,Cappuccino
6211,1043,74.81,2023-04-25,09:00:00,B,74.81,10,7,27.0,RedBull
9274,1059,87.25,2023-04-25,19:00:00,B,87.25,10,7,60.0,RedBull
36607,1063,2.0,2023-04-25,22:00:00,,0.0,3,7,28.0,Tea
34685,1064,3.0,2023-04-25,15:00:00,,0.0,2,7,26.0,Croissant
37536,1065,3.5,2023-04-25,15:00:00,,0.0,4,7,55.0,Muffin
2,1069,2.5,2023-04-25,11:00:00,,0.0,1,7,54.0,Coffee
7452,1069,40.51,2023-04-25,20:00:00,X,40.51,10,7,54.0,RedBull
356,1072,2.5,2023-04-25,20:00:00,,0.0,1,7,36.0,Coffee
1385,1074,2.0,2023-04-25,18:00:00,,0.0,3,7,28.0,Tea
8559,1074,60.88,2023-04-25,19:00:00,A,60.88,10,7,28.0,RedBull
7164,1075,21.4,2023-04-25,07:00:00,A,21.4,10,7,21.0,RedBull
41535,1076,3.5,2023-04-25,16:00:00,,0.0,6,7,47.0,Latte
33567,1080,2.5,2023-04-25,09:00:00,,0.0,1,7,36.0,Coffee
35549,1083,66.92,2023-04-25,18:00:00,B,66.92,2,7,32.0,Croissant
245,1084,2.5,2023-04-25,16:00:00,,0.0,1,7,46.0,Coffee
35027,1088,3.0,2023-04-25,12:00:00,,0.0,2,7,23.0,Croissant
43314,1089,68.93,2023-04-25,09:00:00,X,68.93,8,7,19.0,Espresso
34658,1091,3.0,2023-04-25,21:00:00,,0.0,2,7,52.0,Croissant
35252,1102,3.0,2023-04-25,19:00:00,,0.0,2,7,62.0,Croissant
38933,1105,31.82,2023-04-25,13:00:00,A,31.82,5,7,62.0,Bagel
41542,1108,34.13,2023-04-25,08:00:00,X,34.13,6,7,42.0,Latte
42953,1111,71.11,2023-04-25,11:00:00,A,71.11,7,7,41.0,Cappuccino
7133,1112,41.34,2023-04-25,20:00:00,X,41.34,10,7,57.0,RedBull
35830,1117,28.12,2023-04-25,21:00:00,B,28.12,3,7,62.0,Tea
8534,1118,61.42,2023-04-25,07:00:00,A,61.42,10,7,33.0,RedBull
9795,1128,59.72,2023-04-25,18:00:00,B,59.72,10,7,50.0,RedBull
6071,1135,50.32,2023-04-25,09:00:00,X,50.32,10,7,44.0,RedBull
34230,1139,3.0,2023-04-25,14:00:00,,0.0,2,7,61.0,Croissant
36863,1142,2.0,2023-04-25,22:00:00,,0.0,3,7,23.0,Tea
7023,1143,61.9,2023-04-25,19:00:00,B,61.9,10,7,28.0,RedBull
40559,1155,56.01,2023-04-25,12:00:00,B,56.01,6,7,39.0,Latte
43584,1160,2.5,2023-04-25,18:00:00,,0.0,8,7,45.0,Espresso
41871,1163,54.94,2023-04-25,10:00:00,X,54.94,7,7,44.0,Cappuccino
5722,1169,53.09,2023-04-25,07:00:00,B,53.09,10,7,61.0,RedBull
43916,1171,77.18,2023-04-25,22:00:00,B,77.18,8,7,32.0,Espresso
3278,1174,3.5,2023-04-25,12:00:00,,0.0,6,7,44.0,Latte
7275,1179,59.6,2023-04-25,20:00:00,B,59.6,10,7,45.0,RedBull
43957,1181,2.5,2023-04-25,22:00:00,,0.0,8,7,56.0,Espresso
3535,1186,3.5,2023-04-25,20:00:00,,0.0,7,7,47.0,Cappuccino
42511,1191,50.59,2023-04-25,19:00:00,B,50.59,7,7,36.0,Cappuccino
3878,1194,3.5,2023-04-25,12:00:00,,0.0,7,7,49.0,Cappuccino
38296,1199,43.18,2023-04-25,22:00:00,X,43.18,4,7,40.0,Muffin
42137,1204,3.5,2023-04-25,14:00:00,,0.0,7,7,21.0,Cappuccino
4245,1205,2.5,2023-04-25,09:00:00,,0.0,8,7,23.0,Espresso
9759,1215,46.22,2023-04-25,09:00:00,X,46.22,10,7,64.0,RedBull
34892,1219,26.82,2023-04-25,14:00:00,A,26.82,2,7,33.0,Croissant
7959,1228,39.86,2023-04-25,09:00:00,B,39.86,10,7,20.0,RedBull
36283,1228,2.0,2023-04-25,21:00:00,,0.0,3,7,20.0,Tea
43170,1228,2.5,2023-04-25,06:00:00,,0.0,8,7,20.0,Espresso
651,1229,3.0,2023-04-25,19:00:00,,0.0,2,7,38.0,Croissant
1990,1229,3.5,2023-04-25,07:00:00,,0.0,4,7,38.0,Muffin
1622,1241,2.0,2023-04-25,09:00:00,,0.0,3,7,37.0,Tea
2561,1241,3.0,2023-04-25,12:00:00,,0.0,5,7,37.0,Bagel
33123,1241,2.5,2023-04-25,10:00:00,,0.0,1,7,37.0,Coffee
37746,1242,33.56,2023-04-25,13:00:00,X,33.56,4,7,63.0,Muffin
35916,1250,70.41,2023-04-25,14:00:00,B,70.41,3,7,41.0,Tea
38658,1251,3.0,2023-04-25,09:00:00,,0.0,5,7,59.0,Bagel
40747,1253,3.5,2023-04-25,18:00:00,,0.0,6,7,41.0,Latte
41420,1255,3.5,2023-04-25,12:00:00,,0.0,6,7,35.0,Latte
7876,1261,45.51,2023-04-25,16:00:00,B,45.51,10,7,36.0,RedBull
2164,1262,3.5,2023-04-25,20:00:00,,0.0,4,7,49.0,Muffin
34876,1263,32.01,2023-04-25,16:00:00,A,32.01,2,7,63.0,Croissant
41577,1263,41.95,2023-04-25,20:00:00,A,41.95,7,7,63.0,Cappuccino
915,1265,3.0,2023-04-25,10:00:00,,0.0,2,7,26.0,Croissant
43102,1266,40.05,2023-04-25,18:00:00,A,40.05,8,7,33.0,Espresso
43575,1269,61.41,2023-04-25,11:00:00,X,61.41,8,7,52.0,Espresso
41381,1271,35.32,2023-04-25,06:00:00,X,35.32,6,7,45.0,Latte
39344,1275,36.29,2023-04-25,07:00:00,A,36.29,5,7,39.0,Bagel
6471,1279,47.84,2023-04-25,18:00:00,B,47.84,10,7,34.0,RedBull
8263,1283,48.46,2023-04-25,14:00:00,B,48.46,10,7,25.0,RedBull
37594,1287,3.5,2023-04-25,15:00:00,,0.0,4,7,40.0,Muffin
8837,1290,41.28,2023-04-25,15:00:00,A,41.28,10,7,48.0,RedBull
41471,1290,3.5,2023-04-25,22:00:00,,0.0,6,7,48.0,Latte
41699,1290,53.93,2023-04-25,09:00:00,X,53.93,7,7,48.0,Cappuccino
38256,1292,3.5,2023-04-25,11:00:00,,0.0,4,7,52.0,Muffin
9847,1300,83.79,2023-04-25,11:00:00,A,83.79,10,7,43.0,RedBull
43105,1305,2.5,2023-04-25,11:00:00,,0.0,8,7,38.0,Espresso
7405,1311,27.68,2023-04-25,17:00:00,A,27.68,10,7,21.0,RedBull
5107,1312,58.18,2023-04-25,08:00:00,A,58.18,10,7,20.0,RedBull
2555,1313,3.0,2023-04-25,14:00:00,,0.0,5,7,44.0,Bagel
5332,1313,48.13,2023-04-25,12:00:00,B,48.13,10,7,44.0,RedBull
41613,1313,3.5,2023-04-25,06:00:00,,0.0,7,7,44.0,Cappuccino
39224,1314,3.0,2023-04-25,13:00:00,,0.0,5,7,42.0,Bagel
38069,1315,3.5,2023-04-25,21:00:00,,0.0,4,7,38.0,Muffin
33461,1317,2.5,2023-04-25,13:00:00,,0.0,1,7,33.0,Coffee
823,1318,3.0,2023-04-25,09:00:00,,0.0,2,7,59.0,Croissant
6044,1325,25.58,2023-04-25,16:00:00,B,25.58,10,7,29.0,RedBull
42751,1326,79.17,2023-04-25,09:00:00,X,79.17,7,7,42.0,Cappuccino
7107,1328,35.39,2023-04-25,10:00:00,X,35.39,10,7,36.0,RedBull
9720,1330,63.18,2023-04-25,16:00:00,X,63.18,10,7,45.0,RedBull
34669,1331,47.76,2023-04-25,19:00:00,B,47.76,2,7,55.0,Croissant
41882,1333,45.0,2023-04-25,11:00:00,X,45.0,7,7,56.0,Cappuccino
6806,1336,41.21,2023-04-25,17:00:00,X,41.21,10,7,24.0,RedBull
34902,1336,3.0,2023-04-25,18:00:00,,0.0,2,7,24.0,Croissant
3372,1338,3.5,2023-04-25,19:00:00,,0.0,7,7,18.0,Cappuccino
40126,1340,25.33,2023-04-25,12:00:00,A,25.33,6,7,64.0,Latte
36961,1342,2.0,2023-04-25,13:00:00,,0.0,3,7,55.0,Tea
36020,1343,50.92,2023-04-25,20:00:00,X,50.92,3,7,58.0,Tea
7927,1344,46.77,2023-04-25,11:00:00,B,46.77,10,7,28.0,RedBull
32506,1345,2.5,2023-04-25,13:00:00,,0.0,1,7,29.0,Coffee
37041,1346,2.0,2023-04-25,08:00:00,,0.0,3,7,39.0,Tea
41552,1346,3.5,2023-04-25,11:00:00,,0.0,7,7,39.0,Cappuccino
9019,1350,41.32,2023-04-25,16:00:00,B,41.32,10,7,46.0,RedBull
330,1357,2.5,2023-04-25,06:00:00,,0.0,1,7,35.0,Coffee
42907,1358,3.5,2023-04-25,16:00:00,,0.0,7,7,34.0,Cappuccino
41457,1359,37.8,2023-04-25,09:00:00,A,37.8,6,7,31.0,Latte
38312,1361,52.38,2023-04-25,13:00:00,A,52.38,4,7,43.0,Muffin
39675,1363,45.34,2023-04-25,21:00:00,X,45.34,5,7,18.0,Bagel
32979,1366,2.5,2023-04-25,11:00:00,,0.0,1,7,53.0,Coffee
39188,1372,52.8,2023-04-25,18:00:00,B,52.8,5,7,33.0,Bagel
35562,1373,3.0,2023-04-25,09:00:00,,0.0,2,7,29.0,Croissant
7877,1375,78.2,2023-04-25,14:00:00,X,78.2,10,7,20.0,RedBull
34004,1380,2.5,2023-04-25,11:00:00,,0.0,1,7,45.0,Coffee
38458,1380,46.16,2023-04-25,07:00:00,B,46.16,4,7,45.0,Muffin
43915,1380,31.57,2023-04-25,06:00:00,X,31.57,8,7,45.0,Espresso
42251,1381,21.66,2023-04-25,07:00:00,A,21.66,7,7,46.0,Cappuccino
1759,1387,3.5,2023-04-25,07:00:00,,0.0,4,7,54.0,Muffin
5507,1388,28.82,2023-04-25,17:00:00,B,28.82,10,7,42.0,RedBull
6208,1389,78.13,2023-04-25,11:00:00,X,78.13,10,7,31.0,RedBull
1419,1390,2.0,2023-04-25,08:00:00,,0.0,3,7,45.0,Tea
37996,1391,3.5,2023-04-25,22:00:00,,0.0,4,7,50.0,Muffin
35455,1392,3.0,2023-04-25,08:00:00,,0.0,2,7,32.0,Croissant
39413,1397,3.0,2023-04-25,14:00:00,,0.0,5,7,26.0,Bagel
33964,1398,2.5,2023-04-25,10:00:00,,0.0,1,7,45.0,Coffee
986,1402,3.0,2023-04-25,13:00:00,,0.0,2,7,58.0,Croissant
42639,1405,34.14,2023-04-25,13:00:00,B,34.14,7,7,19.0,Cappuccino
32636,1407,42.78,2023-04-25,20:00:00,B,42.78,1,7,41.0,Coffee
312,1416,2.5,2023-04-25,12:00:00,,0.0,1,7,47.0,Coffee
34918,1425,65.0,2023-04-25,20:00:00,B,65.0,2,7,47.0,Croissant
35291,1425,3.0,2023-04-25,17:00:00,,0.0,2,7,47.0,Croissant
9819,1430,33.55,2023-04-25,11:00:00,B,33.55,10,7,25.0,RedBull
5521,1435,44.02,2023-04-25,11:00:00,B,44.02,10,7,51.0,RedBull
39527,1438,42.33,2023-04-25,18:00:00,A,42.33,5,7,27.0,Bagel
39040,1442,3.0,2023-04-25,22:00:00,,0.0,5,7,20.0,Bagel
765,1449,3.0,2023-04-25,08:00:00,,0.0,2,7,19.0,Croissant
40253,1455,32.25,2023-04-25,11:00:00,A,32.25,6,7,60.0,Latte
3620,1461,3.5,2023-04-25,14:00:00,,0.0,7,7,40.0,Cappuccino
34074,1462,64.3,2023-04-25,06:00:00,X,64.3,2,7,62.0,Croissant
3254,1463,3.5,2023-04-25,06:00:00,,0.0,6,7,43.0,Latte
36709,1464,2.0,2023-04-25,17:00:00,,0.0,3,7,49.0,Tea
7898,1468,68.66,2023-04-25,18:00:00,A,68.66,10,7,34.0,RedBull
4140,1471,2.5,2023-04-25,10:00:00,,0.0,8,7,54.0,Espresso
39226,1472,3.0,2023-04-25,19:00:00,,0.0,5,7,52.0,Bagel
35968,1478,30.44,2023-04-25,06:00:00,A,30.44,3,7,44.0,Tea
5551,1482,62.45,2023-04-25,10:00:00,B,62.45,10,7,59.0,RedBull
3157,1483,3.5,2023-04-25,17:00:00,,0.0,6,7,36.0,Latte
8745,1483,62.65,2023-04-25,17:00:00,B,62.65,10,7,36.0,RedBull
36190,1483,36.66,2023-04-25,12:00:00,A,36.66,3,7,36.0,Tea
38795,1486,3.0,2023-04-25,07:00:00,,0.0,5,7,50.0,Bagel
32620,1490,61.27,2023-04-25,18:00:00,B,61.27,1,7,36.0,Coffee
4728,1495,3.0,2023-04-25,09:00:00,,0.0,9,7,61.0,Hot Chocolate
40475,1500,64.65,2023-04-25,14:00:00,A,64.65,6,7,21.0,Latte
14434,1509,2.5,2023-04-25,07:00:00,,0.0,8,7,51.0,Espresso
19898,1511,41.71,2023-04-25,16:00:00,X,41.71,10,7,32.0,RedBull
10898,1519,3.0,2023-04-25,15:00:00,,0.0,2,7,42.0,Croissant
13838,1535,3.5,2023-04-25,10:00:00,,0.0,7,7,45.0,Cappuccino
10230,1538,2.5,2023-04-25,16:00:00,,0.0,1,7,64.0,Coffee
16032,1540,63.21,2023-04-25,17:00:00,B,63.21,10,7,33.0,RedBull
19679,1541,73.73,2023-04-25,10:00:00,B,73.73,10,7,39.0,RedBull
15729,1552,86.51,2023-04-25,10:00:00,A,86.51,10,7,34.0,RedBull
19259,1552,29.66,2023-04-25,14:00:00,A,29.66,10,7,34.0,RedBull
10759,1554,3.0,2023-04-25,09:00:00,,0.0,2,7,47.0,Croissant
19243,1557,71.26,2023-04-25,20:00:00,X,71.26,10,7,36.0,RedBull
15321,1559,44.22,2023-04-25,17:00:00,X,44.22,10,7,60.0,RedBull
16341,1566,32.66,2023-04-25,11:00:00,B,32.66,10,7,45.0,RedBull
17918,1581,24.27,2023-04-25,08:00:00,B,24.27,10,7,43.0,RedBull
11942,1583,3.5,2023-04-25,14:00:00,,0.0,4,7,65.0,Muffin
18249,1584,32.77,2023-04-25,08:00:00,B,32.77,10,7,41.0,RedBull
13166,1609,3.5,2023-04-25,19:00:00,,0.0,6,7,33.0,Latte
10892,1611,3.0,2023-04-25,14:00:00,,0.0,2,7,56.0,Croissant
16562,1616,39.61,2023-04-25,09:00:00,X,39.61,10,7,27.0,RedBull
10169,1636,2.5,2023-04-25,08:00:00,,0.0,1,7,40.0,Coffee
12667,1638,3.0,2023-04-25,12:00:00,,0.0,5,7,42.0,Bagel
15557,1642,44.55,2023-04-25,15:00:00,X,44.55,10,7,35.0,RedBull
17943,1652,25.36,2023-04-25,15:00:00,X,25.36,10,7,39.0,RedBull
11988,1654,3.5,2023-04-25,06:00:00,,0.0,4,7,57.0,Muffin
19948,1663,45.7,2023-04-25,12:00:00,B,45.7,10,7,59.0,RedBull
18121,1667,44.32,2023-04-25,06:00:00,X,44.32,10,7,21.0,RedBull
16058,1678,52.3,2023-04-25,13:00:00,A,52.3,10,7,43.0,RedBull
18408,1682,64.89,2023-04-25,08:00:00,X,64.89,10,7,27.0,RedBull
10647,1692,3.0,2023-04-25,06:00:00,,0.0,2,7,47.0,Croissant
17418,1711,62.24,2023-04-25,09:00:00,X,62.24,10,7,51.0,RedBull
16225,1712,49.92,2023-04-25,17:00:00,B,49.92,10,7,37.0,RedBull
17376,1721,29.9,2023-04-25,17:00:00,A,29.9,10,7,44.0,RedBull
10227,1728,2.5,2023-04-25,07:00:00,,0.0,1,7,22.0,Coffee
12418,1736,3.0,2023-04-25,10:00:00,,0.0,5,7,26.0,Bagel
17249,1745,54.62,2023-04-25,11:00:00,X,54.62,10,7,46.0,RedBull
13854,1750,3.5,2023-04-25,11:00:00,,0.0,7,7,36.0,Cappuccino
16018,1751,54.44,2023-04-25,17:00:00,X,54.44,10,7,44.0,RedBull
12508,1752,3.0,2023-04-25,18:00:00,,0.0,5,7,43.0,Bagel
14428,1755,2.5,2023-04-25,16:00:00,,0.0,8,7,18.0,Espresso
13958,1760,2.5,2023-04-25,08:00:00,,0.0,8,7,64.0,Espresso
14604,1766,3.0,2023-04-25,10:00:00,,0.0,9,7,51.0,Hot Chocolate
14949,1766,3.0,2023-04-25,11:00:00,,0.0,9,7,51.0,Hot Chocolate
14757,1768,3.0,2023-04-25,06:00:00,,0.0,9,7,23.0,Hot Chocolate
19207,1770,32.69,2023-04-25,14:00:00,X,32.69,10,7,50.0,RedBull
12497,1778,3.0,2023-04-25,18:00:00,,0.0,5,7,36.0,Bagel
17080,1784,31.4,2023-04-25,18:00:00,X,31.4,10,7,24.0,RedBull
16106,1785,37.68,2023-04-25,17:00:00,A,37.68,10,7,56.0,RedBull
10584,1805,3.0,2023-04-25,15:00:00,,0.0,2,7,45.0,Croissant
15110,1817,77.74,2023-04-25,16:00:00,B,77.74,10,7,64.0,RedBull
13285,1819,3.5,2023-04-25,17:00:00,,0.0,6,7,56.0,Latte
19600,1825,63.72,2023-04-25,12:00:00,X,63.72,10,7,24.0,RedBull
19066,1828,60.02,2023-04-25,07:00:00,X,60.02,10,7,32.0,RedBull
16055,1831,35.01,2023-04-25,14:00:00,A,35.01,10,7,41.0,RedBull
13504,1835,3.5,2023-04-25,13:00:00,,0.0,7,7,22.0,Cappuccino
12937,1837,3.5,2023-04-25,13:00:00,,0.0,6,7,41.0,Latte
13186,1837,3.5,2023-04-25,14:00:00,,0.0,6,7,41.0,Latte
16498,1841,34.19,2023-04-25,11:00:00,A,34.19,10,7,40.0,RedBull
18271,1846,55.25,2023-04-25,13:00:00,A,55.25,10,7,21.0,RedBull
14123,1849,2.5,2023-04-25,12:00:00,,0.0,8,7,46.0,Espresso
14446,1854,2.5,2023-04-25,13:00:00,,0.0,8,7,34.0,Espresso
10236,1871,2.5,2023-04-25,14:00:00,,0.0,1,7,54.0,Coffee
16630,1876,76.83,2023-04-25,18:00:00,B,76.83,10,7,35.0,RedBull
15708,1887,56.14,2023-04-25,19:00:00,A,56.14,10,7,62.0,RedBull
15850,1887,59.93,2023-04-25,14:00:00,A,59.93,10,7,62.0,RedBull
15049,1894,3.0,2023-04-25,14:00:00,,0.0,9,7,42.0,Hot Chocolate
19625,1895,69.72,2023-04-25,12:00:00,B,69.72,10,7,57.0,RedBull
14963,1903,3.0,2023-04-25,20:00:00,,0.0,9,7,40.0,Hot Chocolate
13669,1908,3.5,2023-04-25,20:00:00,,0.0,7,7,56.0,Cappuccino
10040,1909,2.5,2023-04-25,19:00:00,,0.0,1,7,35.0,Coffee
10316,1921,2.5,2023-04-25,12:00:00,,0.0,1,7,47.0,Coffee
18143,1923,27.71,2023-04-25,13:00:00,X,27.71,10,7,28.0,RedBull
14045,1925,2.5,2023-04-25,07:00:00,,0.0,8,7,60.0,Espresso
10950,1928,3.0,2023-04-25,17:00:00,,0.0,2,7,32.0,Croissant
