transaction_id,Account_id,transaction_amount,transaction_date,time_to_purchase,gas_type,gas_price_purchase,product_id,Location
18735,1601,60.68,2023-04-01,08:00:00,X,60.68,10,7
11535,1609,2.0,2023-04-01,11:00:00,,0.0,3,7
18320,1612,63.73,2023-04-01,11:00:00,B,63.73,10,7
19012,1615,47.24,2023-04-01,16:00:00,X,47.24,10,7
19113,1618,49.98,2023-04-01,14:00:00,X,49.98,10,7
19027,1619,60.06,2023-04-01,10:00:00,A,60.06,10,7
15889,1633,28.64,2023-04-01,11:00:00,A,28.64,10,7
12006,1638,3.5,2023-04-01,15:00:00,,0.0,4,7
16865,1643,61.36,2023-04-01,07:00:00,B,61.36,10,7
17290,1667,53.26,2023-04-01,07:00:00,B,53.26,10,7
18148,1675,44.97,2023-04-01,14:00:00,X,44.97,10,7
17374,1684,56.69,2023-04-01,16:00:00,A,56.69,10,7
11479,1689,2.0,2023-04-01,12:00:00,,0.0,3,7
16577,1692,51.92,2023-04-01,19:00:00,A,51.92,10,7
19747,1706,27.37,2023-04-01,19:00:00,X,27.37,10,7
11992,1709,3.5,2023-04-01,06:00:00,,0.0,4,7
18398,1713,33.24,2023-04-01,18:00:00,A,33.24,10,7
10342,1714,2.5,2023-04-01,19:00:00,,0.0,1,7
18824,1718,42.0,2023-04-01,15:00:00,X,42.0,10,7
13870,1726,3.5,2023-04-01,14:00:00,,0.0,7,7
10652,1730,3.0,2023-04-01,20:00:00,,0.0,2,7
18376,1742,35.35,2023-04-01,10:00:00,A,35.35,10,7
14726,1744,3.0,2023-04-01,19:00:00,,0.0,9,7
14968,1752,3.0,2023-04-01,06:00:00,,0.0,9,7
19824,1754,55.07,2023-04-01,11:00:00,X,55.07,10,7
16878,1756,60.36,2023-04-01,13:00:00,A,60.36,10,7
19647,1766,37.37,2023-04-01,10:00:00,B,37.37,10,7
13027,1787,3.5,2023-04-01,17:00:00,,0.0,6,7
12391,1788,3.0,2023-04-01,09:00:00,,0.0,5,7
15342,1789,39.22,2023-04-01,09:00:00,A,39.22,10,7
10218,1821,2.5,2023-04-01,06:00:00,,0.0,1,7
16142,1822,81.48,2023-04-01,20:00:00,X,81.48,10,7
15016,1824,3.0,2023-04-01,14:00:00,,0.0,9,7
17604,1830,65.75,2023-04-01,11:00:00,X,65.75,10,7
11044,1835,3.0,2023-04-01,14:00:00,,0.0,2,7
13280,1839,3.5,2023-04-01,06:00:00,,0.0,6,7
10185,1842,2.5,2023-04-01,15:00:00,,0.0,1,7
16647,1857,45.06,2023-04-01,06:00:00,A,45.06,10,7
11144,1868,2.0,2023-04-01,06:00:00,,0.0,3,7
10478,1875,2.5,2023-04-01,06:00:00,,0.0,1,7
17762,1885,45.41,2023-04-01,13:00:00,A,45.41,10,7
15906,1886,44.41,2023-04-01,14:00:00,X,44.41,10,7
13880,1893,3.5,2023-04-01,15:00:00,,0.0,7,7
14215,1893,2.5,2023-04-01,15:00:00,,0.0,8,7
12600,1894,3.0,2023-04-01,15:00:00,,0.0,5,7
12342,1895,3.0,2023-04-01,10:00:00,,0.0,5,7
12019,1900,3.5,2023-04-01,08:00:00,,0.0,4,7
12024,1914,3.5,2023-04-01,14:00:00,,0.0,4,7
14526,1915,2.5,2023-04-01,08:00:00,,0.0,8,7
17730,1915,59.15,2023-04-01,15:00:00,A,59.15,10,7
10910,1923,3.0,2023-04-01,14:00:00,,0.0,2,7
13959,1925,2.5,2023-04-01,09:00:00,,0.0,8,7
14178,1936,2.5,2023-04-01,14:00:00,,0.0,8,7
13633,1940,3.5,2023-04-01,18:00:00,,0.0,7,7
15033,1960,3.0,2023-04-01,08:00:00,,0.0,9,7
13149,1961,3.5,2023-04-01,19:00:00,,0.0,6,7
14287,1982,2.5,2023-04-01,14:00:00,,0.0,8,7
15090,1982,3.0,2023-04-01,09:00:00,,0.0,9,7
11090,1998,3.0,2023-04-01,19:00:00,,0.0,2,7
17088,1998,29.3,2023-04-01,19:00:00,A,29.3,10,7
29342,2006,37.38,2023-04-01,18:30:00,B,37.38,10,7
27621,2009,37.33,2023-04-01,19:00:00,B,37.33,10,7
21023,2013,2.0,2023-04-01,07:00:00,,0.0,3,7
23506,2014,73.2,2023-04-01,07:00:00,B,73.2,10,7
24586,2040,72.25,2023-04-01,08:00:00,A,72.25,10,7
28106,2044,3.0,2023-04-01,18:00:00,,0.0,2,7
20441,2046,3.0,2023-04-01,07:00:00,,0.0,2,7
21311,2046,3.5,2023-04-01,08:00:00,,0.0,4,7
22278,2089,3.5,2023-04-01,07:00:00,,0.0,7,7
21959,2103,3.5,2023-04-01,07:00:00,,0.0,6,7
20903,2107,2.0,2023-04-01,07:00:00,,0.0,3,7
21340,2144,3.5,2023-04-01,08:00:00,,0.0,4,7
21947,2154,3.5,2023-04-01,08:00:00,,0.0,6,7
22285,2156,3.5,2023-04-01,08:00:00,,0.0,7,7
27509,2160,28.5,2023-04-01,19:00:00,X,28.5,10,7
28008,2165,2.5,2023-04-01,18:30:00,,0.0,1,7
25473,2169,30.85,2023-04-01,06:00:00,B,30.85,10,7
20618,2177,3.0,2023-04-01,06:00:00,,0.0,2,7
21454,2178,3.0,2023-04-01,06:00:00,,0.0,5,7
23245,2187,62.97,2023-04-01,08:00:00,A,62.97,10,7
22220,2192,3.5,2023-04-01,06:00:00,,0.0,7,7
20847,2199,2.0,2023-04-01,07:00:00,,0.0,3,7
24575,2205,59.32,2023-04-01,06:00:00,B,59.32,10,7
20994,2208,2.0,2023-04-01,06:00:00,,0.0,3,7
24103,2218,45.1,2023-04-01,06:00:00,A,45.1,10,7
29521,2233,29.31,2023-04-01,18:30:00,A,29.31,10,7
22006,2290,3.5,2023-04-01,06:00:00,,0.0,6,7
27782,2295,72.69,2023-04-01,19:00:00,A,72.69,10,7
27229,2298,73.86,2023-04-01,20:00:00,B,73.86,10,7
24503,2335,58.19,2023-04-01,06:00:00,A,58.19,10,7
27238,2354,28.68,2023-04-01,20:00:00,B,28.68,10,7
24890,2355,57.16,2023-04-01,08:00:00,X,57.16,10,7
27187,2366,34.31,2023-04-01,19:00:00,X,34.31,10,7
26452,2375,3.0,2023-04-01,19:00:00,,0.0,5,7
27759,2377,39.31,2023-04-01,19:00:00,B,39.31,10,7
23902,2382,50.69,2023-04-01,08:00:00,X,50.69,10,7
23481,2389,29.24,2023-04-01,08:00:00,A,29.24,10,7
23301,2394,58.96,2023-04-01,08:00:00,B,58.96,10,7
26752,2396,2.5,2023-04-01,19:00:00,,0.0,8,7
23098,2420,39.11,2023-04-01,07:00:00,X,39.11,10,7
21312,2421,3.5,2023-04-01,08:00:00,,0.0,4,7
23967,2430,43.83,2023-04-01,07:00:00,B,43.83,10,7
27578,2432,52.11,2023-04-01,19:00:00,X,52.11,10,7
20830,2441,2.0,2023-04-01,08:00:00,,0.0,3,7
22995,2447,3.0,2023-04-01,07:00:00,,0.0,9,7
23275,2452,59.91,2023-04-01,06:00:00,B,59.91,10,7
22008,2453,3.5,2023-04-01,07:00:00,,0.0,6,7
27323,2456,49.61,2023-04-01,19:00:00,A,49.61,10,7
24475,2457,61.56,2023-04-01,07:00:00,X,61.56,10,7
21287,2462,3.5,2023-04-01,07:00:00,,0.0,4,7
21359,2492,3.5,2023-04-01,06:00:00,,0.0,4,7
28096,2501,2.5,2023-04-01,18:00:00,,0.0,1,7
28600,2513,3.5,2023-04-01,19:00:00,,0.0,6,7
26218,2519,2.0,2023-04-01,20:00:00,,0.0,3,7
25696,2535,75.83,2023-04-01,06:00:00,X,75.83,10,7
25346,2540,46.74,2023-04-01,07:00:00,B,46.74,10,7
25688,2545,31.11,2023-04-01,08:00:00,X,31.11,10,7
26295,2564,2.0,2023-04-01,19:00:00,,0.0,3,7
26557,2568,3.5,2023-04-01,19:00:00,,0.0,6,7
20081,2578,2.5,2023-04-01,06:00:00,,0.0,1,7
22423,2583,2.5,2023-04-01,08:00:00,,0.0,8,7
20818,2584,2.0,2023-04-01,06:00:00,,0.0,3,7
20590,2599,3.0,2023-04-01,07:00:00,,0.0,2,7
29834,2607,60.33,2023-04-01,19:00:00,B,60.33,10,7
28913,2614,3.0,2023-04-01,19:00:00,,0.0,9,7
24285,2631,47.46,2023-04-01,07:00:00,X,47.46,10,7
28817,2639,2.5,2023-04-01,19:00:00,,0.0,8,7
22817,2642,3.0,2023-04-01,08:00:00,,0.0,9,7
28253,2644,2.0,2023-04-01,18:00:00,,0.0,3,7
28401,2652,3.5,2023-04-01,19:00:00,,0.0,4,7
27683,2668,31.89,2023-04-01,20:00:00,B,31.89,10,7
21249,2669,3.5,2023-04-01,08:00:00,,0.0,4,7
25108,2682,46.5,2023-04-01,07:00:00,B,46.5,10,7
25004,2696,39.56,2023-04-01,08:00:00,A,39.56,10,7
32279,2739,35.58,2023-04-01,23:00:00,A,35.58,10,7
30400,2763,2.0,2023-04-01,23:00:00,,0.0,3,7
30844,2782,3.5,2023-04-01,23:00:00,,0.0,7,7
31687,2792,32.16,2023-04-01,23:00:00,A,32.16,10,7
31251,2810,26.51,2023-04-01,23:00:00,B,26.51,10,7
31550,2810,80.39,2023-04-01,23:00:00,A,80.39,10,7
30390,2826,2.0,2023-04-01,23:00:00,,0.0,3,7
32462,2836,37.22,2023-04-01,23:00:00,X,37.22,10,7
31809,2837,59.18,2023-04-01,23:00:00,X,59.18,10,7
31985,2856,64.55,2023-04-01,22:00:00,X,64.55,10,7
32298,2860,65.68,2023-04-01,23:00:00,A,65.68,10,7
31082,2864,2.5,2023-04-01,23:00:00,,0.0,8,7
32401,2877,53.57,2023-04-01,22:00:00,B,53.57,10,7
30724,2890,3.5,2023-04-01,23:00:00,,0.0,6,7
32447,2895,60.03,2023-04-01,23:00:00,A,60.03,10,7
30748,2926,3.5,2023-04-01,22:00:00,,0.0,6,7
31946,2942,43.93,2023-04-01,22:00:00,A,43.93,10,7
30423,2963,3.5,2023-04-01,22:00:00,,0.0,4,7
30032,2993,2.5,2023-04-01,23:00:00,,0.0,1,7
1143,1001,2.0,2023-04-02,13:00:00,,0.0,3,7
40347,1002,3.5,2023-04-02,08:00:00,,0.0,6,7
8406,1003,75.23,2023-04-02,18:00:00,B,75.23,10,7
43917,1006,68.88,2023-04-02,21:00:00,A,68.88,8,7
1129,1010,2.0,2023-04-02,19:00:00,,0.0,3,7
7702,1010,68.2,2023-04-02,14:00:00,X,68.2,10,7
39561,1010,3.0,2023-04-02,18:00:00,,0.0,5,7
42823,1011,51.1,2023-04-02,11:00:00,A,51.1,7,7
469,1012,2.5,2023-04-02,19:00:00,,0.0,1,7
34913,1013,3.0,2023-04-02,17:00:00,,0.0,2,7
3740,1014,3.5,2023-04-02,11:00:00,,0.0,7,7
35528,1016,3.0,2023-04-02,20:00:00,,0.0,2,7
36738,1016,2.0,2023-04-02,10:00:00,,0.0,3,7
5520,1018,61.28,2023-04-02,16:00:00,X,61.28,10,7
41497,1019,68.18,2023-04-02,18:00:00,B,68.18,6,7
44394,1022,2.5,2023-04-02,08:00:00,,0.0,8,7
35997,1026,56.5,2023-04-02,06:00:00,B,56.5,3,7
38778,1031,68.25,2023-04-02,06:00:00,X,68.25,5,7
1413,1034,2.0,2023-04-02,15:00:00,,0.0,3,7
36478,1036,51.7,2023-04-02,20:00:00,B,51.7,3,7
34059,1040,3.0,2023-04-02,19:00:00,,0.0,2,7
37841,1041,3.5,2023-04-02,19:00:00,,0.0,4,7
1651,1043,2.0,2023-04-02,12:00:00,,0.0,3,7
3688,1046,3.5,2023-04-02,09:00:00,,0.0,7,7
32548,1046,49.6,2023-04-02,12:00:00,X,49.6,1,7
36360,1050,35.54,2023-04-02,21:00:00,B,35.54,3,7
40594,1053,3.5,2023-04-02,12:00:00,,0.0,6,7
33607,1055,2.5,2023-04-02,13:00:00,,0.0,1,7
34410,1057,43.9,2023-04-02,16:00:00,X,43.9,2,7
4039,1060,2.5,2023-04-02,13:00:00,,0.0,8,7
5641,1060,49.51,2023-04-02,07:00:00,X,49.51,10,7
3439,1063,3.5,2023-04-02,17:00:00,,0.0,7,7
7115,1065,27.61,2023-04-02,18:00:00,A,27.61,10,7
37668,1066,69.86,2023-04-02,06:00:00,B,69.86,4,7
36491,1073,2.0,2023-04-02,09:00:00,,0.0,3,7
35020,1078,32.74,2023-04-02,17:00:00,B,32.74,2,7
44159,1083,2.5,2023-04-02,09:00:00,,0.0,8,7
39292,1084,3.0,2023-04-02,18:00:00,,0.0,5,7
36005,1086,2.0,2023-04-02,18:00:00,,0.0,3,7
41624,1086,27.25,2023-04-02,16:00:00,X,27.25,7,7
39728,1089,61.63,2023-04-02,11:00:00,A,61.63,5,7
35985,1090,51.27,2023-04-02,13:00:00,A,51.27,3,7
36786,1090,2.0,2023-04-02,17:00:00,,0.0,3,7
37530,1101,70.01,2023-04-02,20:00:00,A,70.01,4,7
4055,1103,2.5,2023-04-02,09:00:00,,0.0,8,7
142,1106,2.5,2023-04-02,12:00:00,,0.0,1,7
43481,1106,2.5,2023-04-02,06:00:00,,0.0,8,7
3373,1107,3.5,2023-04-02,10:00:00,,0.0,7,7
32677,1107,40.2,2023-04-02,14:00:00,X,40.2,1,7
35776,1107,41.08,2023-04-02,17:00:00,A,41.08,3,7
42621,1110,51.19,2023-04-02,17:00:00,X,51.19,7,7
44068,1117,38.58,2023-04-02,11:00:00,X,38.58,8,7
4573,1118,3.0,2023-04-02,12:00:00,,0.0,9,7
42615,1120,29.69,2023-04-02,09:00:00,B,29.69,7,7
558,1132,2.5,2023-04-02,15:00:00,,0.0,1,7
1978,1132,3.5,2023-04-02,09:00:00,,0.0,4,7
33013,1138,2.5,2023-04-02,15:00:00,,0.0,1,7
39666,1139,24.12,2023-04-02,22:00:00,A,24.12,5,7
44027,1139,2.5,2023-04-02,11:00:00,,0.0,8,7
40437,1140,40.68,2023-04-02,08:00:00,B,40.68,6,7
5654,1141,67.97,2023-04-02,14:00:00,X,67.97,10,7
39411,1143,3.0,2023-04-02,06:00:00,,0.0,5,7
9709,1146,29.31,2023-04-02,20:00:00,B,29.31,10,7
34538,1148,54.49,2023-04-02,10:00:00,A,54.49,2,7
38420,1149,3.5,2023-04-02,18:00:00,,0.0,4,7
38796,1150,47.26,2023-04-02,13:00:00,X,47.26,5,7
19,1152,2.5,2023-04-02,19:00:00,,0.0,1,7
6344,1156,53.12,2023-04-02,11:00:00,X,53.12,10,7
8357,1168,34.04,2023-04-02,10:00:00,B,34.04,10,7
7860,1172,71.9,2023-04-02,12:00:00,B,71.9,10,7
2495,1173,3.0,2023-04-02,19:00:00,,0.0,5,7
4883,1182,3.0,2023-04-02,15:00:00,,0.0,9,7
35662,1182,2.0,2023-04-02,22:00:00,,0.0,3,7
34911,1183,61.17,2023-04-02,16:00:00,X,61.17,2,7
43942,1191,2.5,2023-04-02,10:00:00,,0.0,8,7
8116,1193,53.72,2023-04-02,07:00:00,X,53.72,10,7
5290,1199,38.09,2023-04-02,16:00:00,X,38.09,10,7
8900,1199,41.79,2023-04-02,09:00:00,B,41.79,10,7
38535,1204,3.5,2023-04-02,15:00:00,,0.0,4,7
137,1205,2.5,2023-04-02,07:00:00,,0.0,1,7
35383,1205,29.12,2023-04-02,18:00:00,X,29.12,2,7
42613,1205,70.61,2023-04-02,16:00:00,A,70.61,7,7
1205,1212,2.0,2023-04-02,07:00:00,,0.0,3,7
34709,1219,3.0,2023-04-02,14:00:00,,0.0,2,7
8995,1220,54.26,2023-04-02,07:00:00,A,54.26,10,7
34920,1223,58.85,2023-04-02,22:00:00,B,58.85,2,7
2036,1224,3.5,2023-04-02,13:00:00,,0.0,4,7
44243,1224,61.24,2023-04-02,10:00:00,A,61.24,8,7
4732,1228,3.0,2023-04-02,20:00:00,,0.0,9,7
5617,1228,79.38,2023-04-02,08:00:00,X,79.38,10,7
9938,1229,40.15,2023-04-02,15:00:00,B,40.15,10,7
7705,1230,38.61,2023-04-02,16:00:00,B,38.61,10,7
39743,1234,3.0,2023-04-02,15:00:00,,0.0,5,7
9247,1246,27.73,2023-04-02,07:00:00,X,27.73,10,7
34651,1247,43.66,2023-04-02,11:00:00,A,43.66,2,7
35377,1247,62.75,2023-04-02,10:00:00,B,62.75,2,7
9836,1254,37.49,2023-04-02,13:00:00,X,37.49,10,7
6379,1258,46.89,2023-04-02,10:00:00,B,46.89,10,7
2139,1262,3.5,2023-04-02,12:00:00,,0.0,4,7
42852,1262,46.72,2023-04-02,18:00:00,A,46.72,7,7
41628,1269,46.65,2023-04-02,21:00:00,X,46.65,7,7
36808,1271,2.0,2023-04-02,17:00:00,,0.0,3,7
2807,1276,3.5,2023-04-02,15:00:00,,0.0,6,7
2659,1282,3.0,2023-04-02,20:00:00,,0.0,5,7
1480,1284,2.0,2023-04-02,15:00:00,,0.0,3,7
4375,1285,2.5,2023-04-02,17:00:00,,0.0,8,7
41082,1285,64.47,2023-04-02,15:00:00,A,64.47,6,7
9396,1289,46.5,2023-04-02,07:00:00,X,46.5,10,7
34265,1289,53.06,2023-04-02,07:00:00,X,53.06,2,7
9326,1295,29.22,2023-04-02,19:00:00,A,29.22,10,7
42326,1296,3.5,2023-04-02,17:00:00,,0.0,7,7
8990,1298,24.84,2023-04-02,19:00:00,A,24.84,10,7
1347,1305,2.0,2023-04-02,18:00:00,,0.0,3,7
35451,1307,3.0,2023-04-02,19:00:00,,0.0,2,7
44185,1307,2.5,2023-04-02,09:00:00,,0.0,8,7
33439,1308,37.57,2023-04-02,11:00:00,X,37.57,1,7
44247,1308,52.65,2023-04-02,21:00:00,X,52.65,8,7
4243,1311,2.5,2023-04-02,20:00:00,,0.0,8,7
41962,1312,52.62,2023-04-02,14:00:00,A,52.62,7,7
4047,1316,2.5,2023-04-02,10:00:00,,0.0,8,7
39885,1318,3.0,2023-04-02,15:00:00,,0.0,5,7
3728,1322,3.5,2023-04-02,19:00:00,,0.0,7,7
32737,1322,33.33,2023-04-02,15:00:00,A,33.33,1,7
8564,1326,75.12,2023-04-02,07:00:00,X,75.12,10,7
3989,1328,2.5,2023-04-02,10:00:00,,0.0,8,7
40666,1329,3.5,2023-04-02,09:00:00,,0.0,6,7
37588,1330,55.62,2023-04-02,13:00:00,B,55.62,4,7
9914,1331,47.06,2023-04-02,11:00:00,B,47.06,10,7
9034,1333,33.26,2023-04-02,07:00:00,A,33.26,10,7
9797,1333,41.89,2023-04-02,16:00:00,B,41.89,10,7
2273,1338,3.0,2023-04-02,20:00:00,,0.0,5,7
42484,1343,3.5,2023-04-02,08:00:00,,0.0,7,7
1170,1346,2.0,2023-04-02,19:00:00,,0.0,3,7
33503,1346,2.5,2023-04-02,06:00:00,,0.0,1,7
38010,1346,3.5,2023-04-02,10:00:00,,0.0,4,7
41989,1348,3.5,2023-04-02,06:00:00,,0.0,7,7
1373,1352,2.0,2023-04-02,12:00:00,,0.0,3,7
34798,1354,58.23,2023-04-02,10:00:00,B,58.23,2,7
709,1356,3.0,2023-04-02,15:00:00,,0.0,2,7
52,1358,2.5,2023-04-02,11:00:00,,0.0,1,7
40142,1361,32.6,2023-04-02,07:00:00,X,32.6,6,7
9987,1364,37.11,2023-04-02,20:00:00,X,37.11,10,7
43562,1373,38.0,2023-04-02,09:00:00,A,38.0,8,7
37897,1380,3.5,2023-04-02,12:00:00,,0.0,4,7
41390,1380,36.94,2023-04-02,20:00:00,B,36.94,6,7
36294,1381,22.66,2023-04-02,14:00:00,B,22.66,3,7
36832,1381,2.0,2023-04-02,16:00:00,,0.0,3,7
35463,1386,44.04,2023-04-02,22:00:00,B,44.04,2,7
39405,1387,3.0,2023-04-02,14:00:00,,0.0,5,7
477,1388,2.5,2023-04-02,14:00:00,,0.0,1,7
43285,1393,30.46,2023-04-02,14:00:00,X,30.46,8,7
4660,1395,3.0,2023-04-02,15:00:00,,0.0,9,7
780,1396,3.0,2023-04-02,16:00:00,,0.0,2,7
1430,1397,2.0,2023-04-02,13:00:00,,0.0,3,7
1616,1399,2.0,2023-04-02,08:00:00,,0.0,3,7
9592,1399,54.76,2023-04-02,20:00:00,X,54.76,10,7
38505,1401,26.86,2023-04-02,21:00:00,B,26.86,4,7
37487,1403,34.87,2023-04-02,13:00:00,B,34.87,4,7
35743,1406,53.47,2023-04-02,19:00:00,X,53.47,3,7
39045,1406,3.0,2023-04-02,16:00:00,,0.0,5,7
35860,1407,2.0,2023-04-02,09:00:00,,0.0,3,7
40788,1408,42.19,2023-04-02,15:00:00,X,42.19,6,7
41292,1408,3.5,2023-04-02,12:00:00,,0.0,6,7
6734,1409,65.82,2023-04-02,16:00:00,X,65.82,10,7
43621,1410,54.87,2023-04-02,11:00:00,A,54.87,8,7
5090,1413,65.23,2023-04-02,14:00:00,X,65.23,10,7
8955,1417,33.14,2023-04-02,11:00:00,A,33.14,10,7
6725,1421,31.27,2023-04-02,17:00:00,A,31.27,10,7
40833,1423,3.5,2023-04-02,21:00:00,,0.0,6,7
43493,1424,28.3,2023-04-02,12:00:00,B,28.3,8,7
3723,1429,3.5,2023-04-02,16:00:00,,0.0,7,7
7885,1429,41.79,2023-04-02,18:00:00,B,41.79,10,7
43585,1436,49.14,2023-04-02,13:00:00,A,49.14,8,7
9799,1442,69.61,2023-04-02,20:00:00,A,69.61,10,7
37092,1442,2.0,2023-04-02,07:00:00,,0.0,3,7
2452,1448,3.0,2023-04-02,15:00:00,,0.0,5,7
34693,1451,3.0,2023-04-02,11:00:00,,0.0,2,7
38853,1453,3.0,2023-04-02,09:00:00,,0.0,5,7
7292,1461,59.2,2023-04-02,17:00:00,B,59.2,10,7
38623,1464,3.5,2023-04-02,16:00:00,,0.0,4,7
8583,1466,54.32,2023-04-02,15:00:00,X,54.32,10,7
8014,1468,37.7,2023-04-02,20:00:00,A,37.7,10,7
1548,1475,2.0,2023-04-02,07:00:00,,0.0,3,7
35970,1475,2.0,2023-04-02,18:00:00,,0.0,3,7
36591,1475,58.84,2023-04-02,14:00:00,X,58.84,3,7
40062,1476,3.0,2023-04-02,08:00:00,,0.0,5,7
42603,1478,3.5,2023-04-02,11:00:00,,0.0,7,7
39254,1482,3.0,2023-04-02,22:00:00,,0.0,5,7
1913,1483,3.5,2023-04-02,15:00:00,,0.0,4,7
43082,1487,59.31,2023-04-02,07:00:00,B,59.31,8,7
38912,1488,3.0,2023-04-02,08:00:00,,0.0,5,7
15332,1506,29.75,2023-04-02,06:00:00,A,29.75,10,7
10942,1509,3.0,2023-04-02,08:00:00,,0.0,2,7
18849,1513,31.64,2023-04-02,08:00:00,X,31.64,10,7
11515,1519,2.0,2023-04-02,14:00:00,,0.0,3,7
17078,1519,65.15,2023-04-02,16:00:00,A,65.15,10,7
19208,1525,35.23,2023-04-02,08:00:00,X,35.23,10,7
16995,1531,45.2,2023-04-02,11:00:00,A,45.2,10,7
13594,1533,3.5,2023-04-02,08:00:00,,0.0,7,7
19724,1538,28.23,2023-04-02,11:00:00,A,28.23,10,7
16806,1543,54.21,2023-04-02,15:00:00,A,54.21,10,7
15212,1547,41.55,2023-04-02,14:00:00,B,41.55,10,7
10755,1553,3.0,2023-04-02,16:00:00,,0.0,2,7
14291,1556,2.5,2023-04-02,11:00:00,,0.0,8,7
17432,1578,41.78,2023-04-02,13:00:00,B,41.78,10,7
19985,1584,68.88,2023-04-02,08:00:00,B,68.88,10,7
19218,1594,29.05,2023-04-02,12:00:00,A,29.05,10,7
19117,1595,43.82,2023-04-02,10:00:00,X,43.82,10,7
17223,1605,35.62,2023-04-02,17:00:00,B,35.62,10,7
14330,1612,2.5,2023-04-02,06:00:00,,0.0,8,7
15691,1613,47.02,2023-04-02,13:00:00,A,47.02,10,7
13687,1619,3.5,2023-04-02,06:00:00,,0.0,7,7
14117,1630,2.5,2023-04-02,11:00:00,,0.0,8,7
17928,1645,55.13,2023-04-02,15:00:00,B,55.13,10,7
15056,1648,3.0,2023-04-02,16:00:00,,0.0,9,7
14866,1651,3.0,2023-04-02,18:00:00,,0.0,9,7
13660,1654,3.5,2023-04-02,06:00:00,,0.0,7,7
14356,1655,2.5,2023-04-02,17:00:00,,0.0,8,7
17669,1662,64.83,2023-04-02,09:00:00,B,64.83,10,7
15806,1671,40.64,2023-04-02,06:00:00,A,40.64,10,7
13214,1682,3.5,2023-04-02,17:00:00,,0.0,6,7
18907,1684,41.97,2023-04-02,13:00:00,A,41.97,10,7
18949,1684,25.98,2023-04-02,17:00:00,X,25.98,10,7
16375,1692,33.12,2023-04-02,06:00:00,B,33.12,10,7
17334,1697,49.69,2023-04-02,06:00:00,X,49.69,10,7
10221,1714,2.5,2023-04-02,15:00:00,,0.0,1,7
11292,1715,2.0,2023-04-02,15:00:00,,0.0,3,7
14840,1720,3.0,2023-04-02,14:00:00,,0.0,9,7
19209,1726,78.76,2023-04-02,18:00:00,X,78.76,10,7
16293,1741,74.18,2023-04-02,06:00:00,X,74.18,10,7
18562,1742,63.93,2023-04-02,07:00:00,X,63.93,10,7
10396,1745,2.5,2023-04-02,10:00:00,,0.0,1,7
19097,1745,41.56,2023-04-02,12:00:00,A,41.56,10,7
14338,1754,2.5,2023-04-02,11:00:00,,0.0,8,7
15937,1764,58.96,2023-04-02,07:00:00,B,58.96,10,7
19989,1765,44.84,2023-04-02,15:00:00,A,44.84,10,7
11699,1778,3.5,2023-04-02,13:00:00,,0.0,4,7
10802,1790,3.0,2023-04-02,11:00:00,,0.0,2,7
10125,1801,2.5,2023-04-02,15:00:00,,0.0,1,7
17496,1801,51.8,2023-04-02,18:00:00,A,51.8,10,7
15831,1810,67.18,2023-04-02,16:00:00,B,67.18,10,7
10256,1811,2.5,2023-04-02,18:00:00,,0.0,1,7
12133,1813,3.5,2023-04-02,09:00:00,,0.0,4,7
10277,1836,2.5,2023-04-02,11:00:00,,0.0,1,7
13531,1836,3.5,2023-04-02,14:00:00,,0.0,7,7
15280,1840,48.32,2023-04-02,06:00:00,X,48.32,10,7
17786,1843,61.78,2023-04-02,09:00:00,B,61.78,10,7
14849,1853,3.0,2023-04-02,17:00:00,,0.0,9,7
13286,1855,3.5,2023-04-02,15:00:00,,0.0,6,7
19499,1858,59.43,2023-04-02,16:00:00,B,59.43,10,7
13894,1859,3.5,2023-04-02,12:00:00,,0.0,7,7
14279,1865,2.5,2023-04-02,14:00:00,,0.0,8,7
13720,1875,3.5,2023-04-02,19:00:00,,0.0,7,7
18975,1885,52.25,2023-04-02,13:00:00,B,52.25,10,7
15683,1886,41.77,2023-04-02,07:00:00,B,41.77,10,7
10663,1887,3.0,2023-04-02,17:00:00,,0.0,2,7
14618,1910,3.0,2023-04-02,07:00:00,,0.0,9,7
12823,1912,3.5,2023-04-02,14:00:00,,0.0,6,7
15004,1917,3.0,2023-04-02,17:00:00,,0.0,9,7
12321,1919,3.0,2023-04-02,12:00:00,,0.0,5,7
15809,1938,49.76,2023-04-02,20:00:00,A,49.76,10,7
13000,1947,3.5,2023-04-02,06:00:00,,0.0,6,7
11093,1953,3.0,2023-04-02,10:00:00,,0.0,2,7
10034,1958,2.5,2023-04-02,10:00:00,,0.0,1,7
15791,1961,53.55,2023-04-02,13:00:00,A,53.55,10,7
16667,1970,59.32,2023-04-02,06:00:00,X,59.32,10,7
19689,1979,67.89,2023-04-02,11:00:00,B,67.89,10,7
11957,1983,3.5,2023-04-02,15:00:00,,0.0,4,7
10020,1986,2.5,2023-04-02,16:00:00,,0.0,1,7
19642,1989,41.94,2023-04-02,07:00:00,X,41.94,10,7
25253,2001,45.12,2023-04-02,08:00:00,A,45.12,10,7
23226,2009,66.57,2023-04-02,06:00:00,B,66.57,10,7
20736,2013,2.0,2023-04-02,08:00:00,,0.0,3,7
23699,2014,60.83,2023-04-02,08:00:00,X,60.83,10,7
29090,2022,45.2,2023-04-02,18:00:00,B,45.2,10,7
20183,2028,2.5,2023-04-02,08:00:00,,0.0,1,7
